x,y,z,qx,qy,qz,qw
-1.489610791206359863e+00,6.116269588470458984e+00,6.749861717224121094e+00,-2.418002490354015030e-02,4.446342479708755707e-02,-6.562612670904248713e-01,7.528344055724226491e-01
-1.485502362251281738e+00,6.114111423492431641e+00,6.748033523559570312e+00,-2.400635414180411417e-02,4.435056203185221146e-02,-6.567385753416139504e-01,7.524302690338984245e-01
-1.487255096435546875e+00,6.113740921020507812e+00,6.744180202484130859e+00,-2.434651948365381541e-02,4.397475133458298574e-02,-6.562587319565930111e-01,7.528599064770876703e-01
-1.488569617271423340e+00,6.118666648864746094e+00,6.747984409332275391e+00,-2.436566944205222421e-02,4.374150130684319876e-02,-6.560638966016442142e-01,7.530426727305896684e-01
-1.483741641044616699e+00,6.121323585510253906e+00,6.749993801116943359e+00,-2.421044528198444332e-02,4.433463003864913932e-02,-6.561910286951908589e-01,7.529021355799130344e-01
-1.483844995498657227e+00,6.124671936035156250e+00,6.751668930053710938e+00,-2.359157550511066168e-02,4.432453859612644348e-02,-6.563867458234456942e-01,7.527517387988628128e-01
-1.486119866371154785e+00,6.131359577178955078e+00,6.747132778167724609e+00,-2.406617240745026823e-02,4.442354159701809163e-02,-6.562303412492301868e-01,7.528672272815987165e-01
-1.486911058425903320e+00,6.130081176757812500e+00,6.747557640075683594e+00,-2.401435215766781206e-02,4.468448782488936705e-02,-6.559750387987812736e-01,7.530759404653319944e-01
-1.487249016761779785e+00,6.121673583984375000e+00,6.746570587158203125e+00,-2.405421147629355563e-02,4.437570638705015669e-02,-6.562329174685106459e-01,7.528681773233326657e-01
-1.486776590347290039e+00,6.116946220397949219e+00,6.744195938110351562e+00,-2.475414094970851062e-02,4.406492354925531374e-02,-6.562419858961590080e-01,7.528558662729751827e-01
-1.495721340179443359e+00,6.113066673278808594e+00,6.745242595672607422e+00,-2.454893818552080290e-02,4.439857147548195021e-02,-6.561985037964909173e-01,7.528809557629603244e-01
-1.495915412902832031e+00,6.113362789154052734e+00,6.747768402099609375e+00,-2.486737836806269045e-02,4.458649861910617129e-02,-6.558922831378559692e-01,7.531261336250795191e-01
-1.493943810462951660e+00,6.114101409912109375e+00,6.745934009552001953e+00,-2.486490684708599075e-02,4.475024390881676695e-02,-6.560123570729636810e-01,7.530118622819114149e-01
-1.486827611923217773e+00,6.117587566375732422e+00,6.745883464813232422e+00,-2.412180503576853360e-02,4.421555376730255948e-02,-6.557577339555636931e-01,7.532893186586917533e-01
-1.481735825538635254e+00,6.117002010345458984e+00,6.744862556457519531e+00,-2.429287318424317582e-02,4.401709720043425755e-02,-6.562636319252376227e-01,7.528546712788715123e-01
-1.480609416961669922e+00,6.126306533813476562e+00,6.747581005096435547e+00,-2.403480478735956979e-02,4.433837100078113352e-02,-6.560645165025276171e-01,7.530176356267022086e-01
-1.483988761901855469e+00,6.124504566192626953e+00,6.747275829315185547e+00,-2.393304474066939094e-02,4.433110160713741449e-02,-6.558540266197636637e-01,7.532046443131349411e-01
-1.488601207733154297e+00,6.121908187866210938e+00,6.748495578765869141e+00,-2.440383660851390760e-02,4.466907748049437493e-02,-6.560670778660828706e-01,7.529840561054578219e-01
-1.483928680419921875e+00,6.122899532318115234e+00,6.747032642364501953e+00,-2.424379354774044287e-02,4.439903116449303577e-02,-6.562576554318684252e-01,7.528391163896249738e-01
-1.480715513229370117e+00,6.120312690734863281e+00,6.743287086486816406e+00,-2.439318240348116798e-02,4.416214219363386040e-02,-6.562793586614317221e-01,7.528292963807377003e-01
-1.481985092163085938e+00,6.113735675811767578e+00,6.746799945831298828e+00,-2.437485027309659394e-02,4.452867061540271426e-02,-6.560829514987939204e-01,7.529794426693338094e-01
-1.479999899864196777e+00,6.117619991302490234e+00,6.743203639984130859e+00,-2.419816889592465992e-02,4.416238610128287584e-02,-6.565858032564823032e-01,7.525682583770678669e-01
-1.484592556953430176e+00,6.112322807312011719e+00,6.742120742797851562e+00,-2.485870619202980303e-02,4.425823763138545669e-02,-6.562328250535794938e-01,7.528487779261694435e-01
-1.484173536300659180e+00,6.115526676177978516e+00,6.747378349304199219e+00,-2.395052143913908166e-02,4.375385866555568659e-02,-6.561878397311278199e-01,7.529468064396800386e-01
-1.490073919296264648e+00,6.122373580932617188e+00,6.752336502075195312e+00,-2.428529320287803328e-02,4.441714327945628371e-02,-6.557561927901335297e-01,7.532732509978810054e-01
-1.491788983345031738e+00,6.126499176025390625e+00,6.754047393798828125e+00,-2.359741195335423453e-02,4.444633092367654414e-02,-6.556663756784112396e-01,7.533715753616706534e-01
-1.492466926574707031e+00,6.127945899963378906e+00,6.753180503845214844e+00,-2.339638005582766328e-02,4.480088641306573943e-02,-6.557609748785517834e-01,7.532745294008028614e-01
-1.482969164848327637e+00,6.123515129089355469e+00,6.750686168670654297e+00,-2.385747618254267788e-02,4.465216981946405761e-02,-6.562574978702795381e-01,7.528363453242523651e-01
-1.480988264083862305e+00,6.123558044433593750e+00,6.746383666992187500e+00,-2.370331252670852817e-02,4.387715273323671700e-02,-6.564190668982482491e-01,7.527459559913184384e-01
-1.483741998672485352e+00,6.130982875823974609e+00,6.741762161254882812e+00,-2.428621208899503156e-02,4.443695707207605261e-02,-6.560636022585730753e-01,7.530044439388570154e-01
-1.484929919242858887e+00,6.128918170928955078e+00,6.745515346527099609e+00,-2.368058333176712577e-02,4.408706475835741379e-02,-6.561949879114321593e-01,7.529298161408825019e-01
-1.491941452026367188e+00,6.125216960906982422e+00,6.749652862548828125e+00,-2.365504460286662822e-02,4.467483711387094242e-02,-6.560241860100751721e-01,7.530448716619118077e-01
-1.485802173614501953e+00,6.120401382446289062e+00,6.751808166503906250e+00,-2.354139635064667405e-02,4.440532849252377262e-02,-6.561120262000020853e-01,7.529879323594269591e-01
-1.478630661964416504e+00,6.117877960205078125e+00,6.744009971618652344e+00,-2.409004796099516177e-02,4.379373115220809576e-02,-6.563403614190870261e-01,7.528074340919060914e-01
-1.470957517623901367e+00,6.115047454833984375e+00,6.746039390563964844e+00,-2.458894509524810201e-02,4.383505916729724117e-02,-6.570455486030475356e-01,7.521735301818430752e-01
-1.477975368499755859e+00,6.111335754394531250e+00,6.744599819183349609e+00,-2.431813756417443295e-02,4.358407339131242092e-02,-6.562827941567044299e-01,7.528623879879101644e-01
-1.477439284324645996e+00,6.105227947235107422e+00,6.745663166046142578e+00,-2.424758453009006123e-02,4.365753185715257056e-02,-6.561737156007945160e-01,7.529554968738401133e-01
-1.479638695716857910e+00,6.107681751251220703e+00,6.743544578552246094e+00,-2.424929757102211800e-02,4.403270589850521999e-02,-6.564730940766584366e-01,7.526726562306838009e-01
-1.479014754295349121e+00,6.108533382415771484e+00,6.745407104492187500e+00,-2.412969509527544687e-02,4.420860732902624074e-02,-6.563222473027268133e-01,7.527977423331849716e-01
-1.477425813674926758e+00,6.108659267425537109e+00,6.743735313415527344e+00,-2.382971435292231474e-02,4.373438453999765191e-02,-6.562400554191215596e-01,7.529066282667298271e-01
-1.486321806907653809e+00,6.113924026489257812e+00,6.744632244110107422e+00,-2.452577549711249666e-02,4.425965920341364684e-02,-6.565229308356855809e-01,7.526068731389116140e-01
-1.492250204086303711e+00,6.120402336120605469e+00,6.747400760650634766e+00,-2.455059309213764029e-02,4.424041831683678955e-02,-6.563807656661928558e-01,7.527311956499833645e-01
-1.487331390380859375e+00,6.119174003601074219e+00,6.745785236358642578e+00,-2.483971849671627943e-02,4.469103137275517307e-02,-6.570340969386891938e-01,7.521248386061769597e-01
-1.491802930831909180e+00,6.116417407989501953e+00,6.744775772094726562e+00,-2.450083514350016867e-02,4.481869575111185194e-02,-6.567759082368487267e-01,7.523538066908855848e-01
-1.490623116493225098e+00,6.115009307861328125e+00,6.747063636779785156e+00,-2.399452109165936889e-02,4.384199509102423148e-02,-6.565541416514988349e-01,7.526211409431045052e-01
-1.484645366668701172e+00,6.116018295288085938e+00,6.748272895812988281e+00,-2.411133058854175726e-02,4.439665711719049251e-02,-6.564636094444920023e-01,7.526638734402520958e-01
-1.488645195960998535e+00,6.120499610900878906e+00,6.751129627227783203e+00,-2.410638705903943649e-02,4.447458573031644324e-02,-6.561614319176723997e-01,7.529229016622877024e-01
-1.485999345779418945e+00,6.121108055114746094e+00,6.751646041870117188e+00,-2.397230166415962108e-02,4.425002269415104217e-02,-6.561472831059984578e-01,7.529527633435922906e-01
-1.488297700881958008e+00,6.120969295501708984e+00,6.744676589965820312e+00,-2.472944951140295528e-02,4.481023277714091951e-02,-6.564817476774716942e-01,7.526035369333626823e-01
-1.491799950599670410e+00,6.126870632171630859e+00,6.745353221893310547e+00,-2.439232069777623815e-02,4.452080344802789719e-02,-6.562289057375780832e-01,7.528522070614394046e-01
-1.488152503967285156e+00,6.124462127685546875e+00,6.749073505401611328e+00,-2.387067306722282650e-02,4.465262154129071015e-02,-6.559518855670193327e-01,7.531024991825276960e-01
-1.482439637184143066e+00,6.122546195983886719e+00,6.748822212219238281e+00,-2.384074234074733123e-02,4.430403635066619550e-02,-6.560826892047002534e-01,7.530101555005525027e-01
-1.473786592483520508e+00,6.116925716400146484e+00,6.750906944274902344e+00,-2.345952301027401724e-02,4.400758529301911776e-02,-6.566021296141268948e-01,7.525866057097186923e-01
-1.469962000846862793e+00,6.118174552917480469e+00,6.748754501342773438e+00,-2.384300591068253677e-02,4.356215851607846135e-02,-6.567875544566024182e-01,7.524387500673973550e-01
-1.471212863922119141e+00,6.119703292846679688e+00,6.747878551483154297e+00,-2.401451298626633077e-02,4.407570512896304138e-02,-6.575175723523267735e-01,7.517655646503498268e-01
-1.471735000610351562e+00,6.121574401855468750e+00,6.747992038726806641e+00,-2.395820654544017839e-02,4.422936183196764237e-02,-6.574029424203209349e-01,7.518586136513957241e-01
-1.463525056838989258e+00,6.123517036437988281e+00,6.742474079132080078e+00,-2.377630951518881416e-02,4.348280462711317379e-02,-6.577701531894003528e-01,7.515866488861612238e-01
-1.464789152145385742e+00,6.123834133148193359e+00,6.747386932373046875e+00,-2.383921097783840357e-02,4.397815006323201048e-02,-6.574724907424994713e-01,7.518163185019485217e-01
-1.458663344383239746e+00,6.119316577911376953e+00,6.746434211730957031e+00,-2.428464858967918291e-02,4.441897567724287926e-02,-6.581775980698252315e-01,7.511589389387408611e-01
-1.456787824630737305e+00,6.121407032012939453e+00,6.747431755065917969e+00,-2.378647310124541725e-02,4.402958978135621676e-02,-6.580278379352684226e-01,7.513290342040033210e-01
-1.449620246887207031e+00,6.118501186370849609e+00,6.747472286224365234e+00,-2.367570628316587392e-02,4.385543386745776456e-02,-6.587939237390224578e-01,7.506710815180936969e-01
-1.459182381629943848e+00,6.124997615814208984e+00,6.745643615722656250e+00,-2.389396857619851058e-02,4.418330702352618600e-02,-6.580690498047270243e-01,7.512805779727285138e-01
-1.466954231262207031e+00,6.128703594207763672e+00,6.749625205993652344e+00,-2.374927051681483686e-02,4.481768150495416686e-02,-6.576247657662562807e-01,7.516365003933574984e-01
-1.470244169235229492e+00,6.121911525726318359e+00,6.752583980560302734e+00,-2.362534713262479796e-02,4.424487099155709202e-02,-6.575484615293297752e-01,7.517411044556715494e-01
-1.467909216880798340e+00,6.128120899200439453e+00,6.748713493347167969e+00,-2.409438220791042945e-02,4.438018161609136314e-02,-6.576461684954217901e-01,7.516327485109079998e-01
-1.467546582221984863e+00,6.125525474548339844e+00,6.749469280242919922e+00,-2.348235839219944832e-02,4.390257899852156864e-02,-6.573013619755908588e-01,7.519817668859974935e-01
-1.472729563713073730e+00,6.121851444244384766e+00,6.751832008361816406e+00,-2.349770061879864411e-02,4.427725543138785053e-02,-6.574439270044779571e-01,7.518347485986223155e-01
-1.471061587333679199e+00,6.121483802795410156e+00,6.750657081604003906e+00,-2.363944615913943573e-02,4.415726499592115967e-02,-6.569264648502151083e-01,7.522896917575685460e-01
-1.472459197044372559e+00,6.121127128601074219e+00,6.744440078735351562e+00,-2.430963853310232417e-02,4.396057934641349474e-02,-6.568641627902311875e-01,7.523343667963353631e-01
-1.478005290031433105e+00,6.122526168823242188e+00,6.750171184539794922e+00,-2.414550329200667797e-02,4.463786409329049965e-02,-6.568577244783283531e-01,7.523054214173680032e-01
-1.473299622535705566e+00,6.118796348571777344e+00,6.751358032226562500e+00,-2.432920434401478552e-02,4.446319712739066343e-02,-6.567174262899390103e-01,7.524322865680459493e-01
-1.466828346252441406e+00,6.119153499603271484e+00,6.749457836151123047e+00,-2.372400800980222282e-02,4.380560271271089628e-02,-6.572873757234637404e-01,7.519924178323010855e-01
-1.466092109680175781e+00,6.120840072631835938e+00,6.741394996643066406e+00,-2.387332580907371160e-02,4.399364446273208717e-02,-6.578056939086530663e-01,7.515235243424041034e-01
-1.461458802223205566e+00,6.127452850341796875e+00,6.743521690368652344e+00,-2.407939132914378721e-02,4.469893999177510652e-02,-6.577457373438204691e-01,7.515277799013623250e-01
-1.461170315742492676e+00,6.126414775848388672e+00,6.742605686187744141e+00,-2.426487533552913398e-02,4.423698271731303644e-02,-6.578149123563902245e-01,7.514886412344283784e-01
-1.468557834625244141e+00,6.120520591735839844e+00,6.743951797485351562e+00,-2.383805259347872990e-02,4.406093444229803452e-02,-6.575037372253247359e-01,7.517850093426455826e-01
-1.468071460723876953e+00,6.114222049713134766e+00,6.742215156555175781e+00,-2.447784899926081295e-02,4.393841563533101846e-02,-6.570050319985274445e-01,7.522075321793210145e-01
-1.474237084388732910e+00,6.108423709869384766e+00,6.745961189270019531e+00,-2.422206609147211157e-02,4.364877271366759959e-02,-6.573524051805695878e-01,7.519290201856630995e-01
-1.470933914184570312e+00,6.112936496734619141e+00,6.742027282714843750e+00,-2.445862181390707005e-02,4.378910897435202287e-02,-6.578682466040726151e-01,7.514618742786851602e-01
-1.463582158088684082e+00,6.118815898895263672e+00,6.745007038116455078e+00,-2.355276774121035227e-02,4.387585859264186289e-02,-6.581404587087238411e-01,7.512473571829240138e-01
-1.462323784828186035e+00,6.121212959289550781e+00,6.746735095977783203e+00,-2.361278203583405330e-02,4.361412050267909901e-02,-6.578239277246124006e-01,7.515378721964487418e-01
-1.465768575668334961e+00,6.124880790710449219e+00,6.742694377899169922e+00,-2.389767761048763872e-02,4.373493970863638614e-02,-6.575822007122763546e-01,7.517334431370138459e-01
-1.457035064697265625e+00,6.124406337738037109e+00,6.742949962615966797e+00,-2.394255439464479038e-02,4.403441132954943188e-02,-6.581447454317399526e-01,7.512220643644549334e-01
-1.464349627494812012e+00,6.127780914306640625e+00,6.745373249053955078e+00,-2.366960420030653905e-02,4.365697685724326260e-02,-6.573599732998740564e-01,7.519395405917079778e-01
-1.472721338272094727e+00,6.131612300872802734e+00,6.747285842895507812e+00,-2.381338444921018982e-02,4.388562757546010662e-02,-6.570563403941759306e-01,7.521869617859611168e-01
-1.470652222633361816e+00,6.125998497009277344e+00,6.749328613281250000e+00,-2.374701430631024832e-02,4.448682834955698662e-02,-6.574666985867613223e-01,7.517951551693412560e-01
-1.475929617881774902e+00,6.120850086212158203e+00,6.746088027954101562e+00,-2.399867330228239864e-02,4.410958141485498557e-02,-6.570573073599217384e-01,7.521672129856928901e-01
-1.477357268333435059e+00,6.126185417175292969e+00,6.748745441436767578e+00,-2.382285714780537494e-02,4.397993879093460567e-02,-6.567667268331184305e-01,7.524340466455649024e-01
-1.483056783676147461e+00,6.125095844268798828e+00,6.744920253753662109e+00,-2.445569329696986594e-02,4.440601106899836475e-02,-6.566907585751478038e-01,7.524550137783974080e-01
-1.478527665138244629e+00,6.122639656066894531e+00,6.748346328735351562e+00,-2.390810289412428902e-02,4.403255306981988804e-02,-6.567789221058586424e-01,7.524177156415984280e-01
-1.479357123374938965e+00,6.128358364105224609e+00,6.747173309326171875e+00,-2.396791894777841603e-02,4.413676150976086898e-02,-6.567312304446978333e-01,7.524513451911863937e-01
-1.479926586151123047e+00,6.124978065490722656e+00,6.748824596405029297e+00,-2.394580638803653003e-02,4.461680675758827180e-02,-6.567319095804275975e-01,7.524232484680004607e-01
-1.473047733306884766e+00,6.123014926910400391e+00,6.751529693603515625e+00,-2.403231768578245608e-02,4.424507548821351305e-02,-6.567680368506767508e-01,7.524110143069965284e-01
-1.475562930107116699e+00,6.121341228485107422e+00,6.751090049743652344e+00,-2.402052754161167897e-02,4.418986325147281763e-02,-6.568761060061926171e-01,7.523202569607121415e-01
